datetime,time,btot,bx,by,bz,density,speed,dst,kp
2023-02-18 11:50:00+00:00,738569.493056,5.19,-0.76,4.11,2.99,6.0,443.0,4.0,1.23
2023-02-18 11:51:00+00:00,738569.49375,5.22,-1.55,4.36,2.3,6.0,441.0,4.0,1.23
2023-02-18 11:52:00+00:00,738569.494444,5.07,-1.29,4.48,1.79,6.0,442.0,4.0,1.23
2023-02-18 11:53:00+00:00,738569.495139,4.8,-1.03,4.13,1.83,6.0,449.0,4.0,1.22
2023-02-18 11:54:00+00:00,738569.495833,5.09,-1.16,2.09,4.47,6.0,442.0,4.0,1.22
2023-02-18 11:55:00+00:00,738569.496528,5.12,-1.36,2.54,4.2,6.0,440.0,4.0,1.22
2023-02-18 11:56:00+00:00,738569.497222,5.01,-1.67,3.26,3.35,6.0,440.0,4.0,1.21
2023-02-18 11:57:00+00:00,738569.497917,4.86,-2.53,3.09,2.19,6.0,439.0,4.0,1.21
2023-02-18 11:58:00+00:00,738569.498611,4.69,-3.98,2.19,0.73,5.0,424.0,4.0,1.21
2023-02-18 11:59:00+00:00,738569.499306,4.7,-4.18,1.16,1.7,5.0,422.0,3.0,1.2
2023-02-18 12:00:00+00:00,738569.5,4.88,-4.44,0.85,1.44,4.0,420.0,3.0,1.2
2023-02-18 12:01:00+00:00,738569.500694,4.94,-4.2,2.18,1.33,5.0,423.0,3.0,1.21
2023-02-18 12:02:00+00:00,738569.501389,4.98,-3.62,3.07,1.28,5.0,427.0,4.0,1.23
2023-02-18 12:03:00+00:00,738569.502083,5.0,-3.41,3.21,1.64,6.0,430.0,4.0,1.24
2023-02-18 12:04:00+00:00,738569.502778,4.94,-2.85,3.8,1.21,6.0,438.0,4.0,1.26
2023-02-18 12:05:00+00:00,738569.503472,5.18,-1.55,4.48,1.99,6.0,441.0,4.0,1.28
2023-02-18 12:06:00+00:00,738569.504167,5.26,-1.18,4.79,1.73,6.0,445.0,4.0,1.29
2023-02-18 12:07:00+00:00,738569.504861,5.29,-1.27,4.99,1.01,6.0,447.0,4.0,1.3
2023-02-18 12:08:00+00:00,738569.505556,5.23,-2.28,4.69,0.15,6.0,437.0,4.0,1.32
2023-02-18 12:09:00+00:00,738569.50625,5.16,-1.58,4.76,-0.68,6.0,440.0,4.0,1.33
2023-02-18 12:10:00+00:00,738569.506944,4.87,-0.76,4.64,-0.9,6.0,448.0,4.0,1.35
2023-02-18 12:11:00+00:00,738569.507639,4.88,-0.73,4.74,0.39,6.0,452.0,4.0,1.37
2023-02-18 12:12:00+00:00,738569.508333,4.89,-0.55,4.33,-1.2,6.0,448.0,4.0,1.38
2023-02-18 12:13:00+00:00,738569.509028,4.96,0.26,3.73,-2.55,6.0,443.0,4.0,1.4
2023-02-18 12:14:00+00:00,738569.509722,5.06,-1.24,4.8,-0.84,6.0,451.0,4.0,1.41
2023-02-18 12:15:00+00:00,738569.510417,4.98,-0.1,4.41,-2.27,6.0,445.0,4.0,1.42
2023-02-18 12:16:00+00:00,738569.511111,5.08,0.4,4.2,-2.71,6.0,446.0,4.0,1.44
2023-02-18 12:17:00+00:00,738569.511806,5.04,0.66,3.68,3.0,6.0,457.0,4.0,1.46
2023-02-18 12:18:00+00:00,738569.5125,5.23,0.65,4.7,2.19,6.0,457.0,5.0,1.47
2023-02-18 12:19:00+00:00,738569.513194,5.27,0.48,4.97,1.32,6.0,456.0,5.0,1.49
2023-02-18 12:20:00+00:00,738569.513889,5.4,-0.06,5.39,-0.18,6.0,455.0,5.0,1.5
2023-02-18 12:21:00+00:00,738569.514583,5.41,0.14,5.24,0.88,6.0,455.0,5.0,1.51
2023-02-18 12:22:00+00:00,738569.515278,5.55,0.47,5.42,-0.9,6.0,448.0,5.0,1.53
2023-02-18 12:23:00+00:00,738569.515972,5.53,0.13,5.24,-1.72,6.0,447.0,5.0,1.54
2023-02-18 12:24:00+00:00,738569.516667,5.46,0.86,5.13,-1.58,6.0,454.0,5.0,1.56
2023-02-18 12:25:00+00:00,738569.517361,5.42,1.28,4.98,-1.74,6.0,458.0,5.0,1.58
2023-02-18 12:26:00+00:00,738569.518056,5.48,1.56,4.53,-2.65,6.0,461.0,5.0,1.59
2023-02-18 12:27:00+00:00,738569.51875,5.54,1.74,4.12,-3.26,6.0,452.0,5.0,1.61
2023-02-18 12:28:00+00:00,738569.519444,5.52,1.43,4.14,-3.29,6.0,448.0,5.0,1.62
2023-02-18 12:29:00+00:00,738569.520139,5.43,1.4,4.01,-3.4,6.0,450.0,5.0,1.63
2023-02-18 12:30:00+00:00,738569.520833,5.44,1.71,3.26,-3.99,6.0,448.0,5.0,1.65
2023-02-18 12:31:00+00:00,738569.521528,5.36,0.5,3.49,-3.83,6.0,443.0,5.0,1.67
2023-02-18 12:32:00+00:00,738569.522222,5.47,-1.64,4.18,-3.03,6.0,441.0,5.0,1.68
2023-02-18 12:33:00+00:00,738569.522917,5.49,-1.41,4.4,-2.93,6.0,440.0,5.0,1.7
2023-02-18 12:34:00+00:00,738569.523611,5.44,-0.36,3.18,-4.12,6.0,449.0,5.0,1.71
2023-02-18 12:35:00+00:00,738569.524306,5.4,-1.26,3.2,-4.08,6.0,441.0,6.0,1.72
2023-02-18 12:36:00+00:00,738569.525,5.45,-0.67,2.72,-4.66,6.0,438.0,6.0,1.74
2023-02-18 12:37:00+00:00,738569.525694,5.45,-0.52,2.85,-4.59,6.0,439.0,6.0,1.76
2023-02-18 12:38:00+00:00,738569.526389,5.49,-0.44,3.38,-4.29,6.0,440.0,6.0,1.77
2023-02-18 12:39:00+00:00,738569.527083,5.36,-0.17,2.57,-4.68,6.0,441.0,6.0,1.79
2023-02-18 12:40:00+00:00,738569.527778,5.33,-0.24,2.57,-4.59,6.0,441.0,6.0,1.8
2023-02-18 12:41:00+00:00,738569.528472,5.33,0.05,2.41,-4.69,6.0,443.0,6.0,1.82
2023-02-18 12:42:00+00:00,738569.529167,5.44,1.08,2.52,-4.65,6.0,448.0,6.0,1.83
2023-02-18 12:43:00+00:00,738569.529861,5.44,-0.1,1.93,-5.06,6.0,443.0,6.0,1.84
2023-02-18 12:44:00+00:00,738569.530556,5.19,0.08,1.89,-4.76,6.0,445.0,6.0,1.86
2023-02-18 12:45:00+00:00,738569.53125,5.49,-1.23,4.56,-2.69,6.0,444.0,6.0,1.88
2023-02-18 12:46:00+00:00,738569.531944,5.55,-1.6,4.94,-1.92,6.0,443.0,6.0,1.89
2023-02-18 12:47:00+00:00,738569.532639,5.49,-0.97,4.97,-2.08,6.0,443.0,6.0,1.91
2023-02-18 12:48:00+00:00,738569.533333,5.52,-0.53,5.1,-2.04,6.0,453.0,6.0,1.92
2023-02-18 12:49:00+00:00,738569.534028,5.49,-0.56,5.2,-1.54,6.0,449.0,6.0,1.93
2023-02-18 12:50:00+00:00,738569.534722,5.49,-1.31,5.3,-0.23,6.0,442.0,6.0,1.95
2023-02-18 12:51:00+00:00,738569.535417,5.53,-1.98,4.96,-1.22,6.0,440.0,6.0,1.97
2023-02-18 12:52:00+00:00,738569.536111,5.41,-2.01,4.89,0.8,6.0,438.0,7.0,1.98
2023-02-18 12:53:00+00:00,738569.536806,5.39,-2.07,4.84,1.02,6.0,434.0,7.0,2.0
2023-02-18 12:54:00+00:00,738569.5375,5.4,-1.27,4.93,1.56,6.0,444.0,7.0,2.01
2023-02-18 12:55:00+00:00,738569.538194,5.37,-1.17,5.0,1.11,5.0,448.0,7.0,2.03
2023-02-18 12:56:00+00:00,738569.538889,5.37,-1.52,5.04,1.0,6.0,437.0,7.0,2.04
2023-02-18 12:57:00+00:00,738569.539583,5.34,-0.86,5.09,1.31,6.0,447.0,7.0,2.06
2023-02-18 12:58:00+00:00,738569.540278,5.33,-0.87,5.18,0.62,6.0,444.0,7.0,2.07
2023-02-18 12:59:00+00:00,738569.540972,5.32,-0.63,4.66,2.01,6.0,442.0,7.0,2.09
2023-02-18 13:00:00+00:00,738569.541667,5.32,-0.99,4.82,1.29,6.0,445.0,7.0,2.1
2023-02-18 13:01:00+00:00,738569.542361,5.25,-0.85,4.37,2.75,6.0,440.0,7.0,2.09
2023-02-18 13:02:00+00:00,738569.543056,5.23,-0.92,3.92,3.32,6.0,444.0,7.0,2.09
2023-02-18 13:03:00+00:00,738569.54375,5.21,1.06,2.3,4.51,6.0,453.0,7.0,2.09
2023-02-18 13:04:00+00:00,738569.544444,5.32,0.94,3.41,3.91,6.0,452.0,7.0,2.08
2023-02-18 13:05:00+00:00,738569.545139,5.28,0.71,3.96,3.4,6.0,452.0,7.0,2.07
2023-02-18 13:06:00+00:00,738569.545833,5.24,0.72,4.35,2.78,6.0,452.0,7.0,2.07
2023-02-18 13:07:00+00:00,738569.546528,5.24,0.69,4.03,3.24,6.0,451.0,7.0,2.06
2023-02-18 13:08:00+00:00,738569.547222,5.24,0.44,3.73,3.62,6.0,451.0,7.0,2.06
2023-02-18 13:09:00+00:00,738569.547917,5.27,0.26,3.31,3.88,6.0,449.0,7.0,2.05
2023-02-18 13:10:00+00:00,738569.548611,5.38,-0.53,3.96,3.56,6.0,441.0,7.0,2.05
2023-02-18 13:11:00+00:00,738569.549306,5.39,-0.13,4.18,3.39,6.0,449.0,7.0,2.05
2023-02-18 13:12:00+00:00,738569.55,5.31,-0.37,3.45,3.84,6.0,449.0,7.0,2.04
2023-02-18 13:13:00+00:00,738569.550694,5.28,-0.04,3.4,3.97,6.0,450.0,7.0,2.03
2023-02-18 13:14:00+00:00,738569.551389,5.32,0.83,2.26,4.74,6.0,453.0,7.0,2.03
2023-02-18 13:15:00+00:00,738569.552083,5.35,0.91,2.21,4.78,6.0,453.0,7.0,2.02
2023-02-18 13:16:00+00:00,738569.552778,5.35,0.6,2.93,4.43,6.0,452.0,7.0,2.02
2023-02-18 13:17:00+00:00,738569.553472,5.44,0.8,3.19,4.31,6.0,452.0,7.0,2.02
2023-02-18 13:18:00+00:00,738569.554167,5.33,0.58,1.96,4.62,6.0,452.0,7.0,2.01
2023-02-18 13:19:00+00:00,738569.554861,5.29,0.36,2.44,4.09,6.0,452.0,7.0,2.0
2023-02-18 13:20:00+00:00,738569.555556,5.35,0.2,4.24,3.24,6.0,449.0,7.0,2.0
2023-02-18 13:21:00+00:00,738569.55625,5.38,0.35,4.03,3.48,6.0,448.0,7.0,1.99
2023-02-18 13:22:00+00:00,738569.556944,5.42,-0.62,3.52,4.06,6.0,437.0,7.0,1.99
2023-02-18 13:23:00+00:00,738569.557639,5.35,0.18,4.19,3.28,6.0,446.0,7.0,1.98
2023-02-18 13:24:00+00:00,738569.558333,5.36,0.25,4.06,3.45,6.0,449.0,7.0,1.98
2023-02-18 13:25:00+00:00,738569.559028,5.34,0.68,4.08,3.38,6.0,449.0,7.0,1.98
2023-02-18 13:26:00+00:00,738569.559722,5.34,1.54,3.31,3.84,6.0,455.0,7.0,1.97
2023-02-18 13:27:00+00:00,738569.560417,5.42,0.98,3.83,3.56,6.0,452.0,7.0,1.96
2023-02-18 13:28:00+00:00,738569.561111,5.37,0.1,4.64,2.68,6.0,445.0,7.0,1.96
2023-02-18 13:29:00+00:00,738569.561806,5.27,0.77,3.75,3.33,6.0,449.0,7.0,1.95
2023-02-18 13:30:00+00:00,738569.5625,5.37,0.53,4.96,2.01,6.0,449.0,7.0,1.95
2023-02-18 13:31:00+00:00,738569.563194,5.37,0.31,5.01,1.84,6.0,449.0,7.0,1.95
2023-02-18 13:32:00+00:00,738569.563889,5.37,-0.13,5.12,1.41,6.0,442.0,7.0,1.94
2023-02-18 13:33:00+00:00,738569.564583,5.35,0.75,4.95,0.81,6.0,449.0,7.0,1.94
2023-02-18 13:34:00+00:00,738569.565278,5.27,0.9,5.18,-0.02,6.0,449.0,7.0,1.93
2023-02-18 13:35:00+00:00,738569.565972,5.27,0.45,5.24,-0.24,6.0,444.0,7.0,1.92
2023-02-18 13:36:00+00:00,738569.566667,5.25,0.48,5.01,-1.06,6.0,448.0,7.0,1.92
2023-02-18 13:37:00+00:00,738569.567361,5.32,-1.37,4.66,2.05,6.0,430.0,7.0,1.92
2023-02-18 13:38:00+00:00,738569.568056,5.31,-1.38,4.4,2.61,6.0,430.0,7.0,1.91
2023-02-18 13:39:00+00:00,738569.56875,5.33,-0.48,4.34,3.02,7.0,435.0,7.0,1.91
2023-02-18 13:40:00+00:00,738569.569444,5.32,-0.27,4.4,2.98,6.0,438.0,7.0,1.9
2023-02-18 13:41:00+00:00,738569.570139,5.28,0.2,4.22,3.09,6.0,443.0,7.0,1.9
2023-02-18 13:42:00+00:00,738569.570833,5.24,0.14,4.01,3.33,6.0,444.0,7.0,1.89
2023-02-18 13:43:00+00:00,738569.571528,5.25,-0.56,3.65,3.72,6.0,432.0,7.0,1.88
2023-02-18 13:44:00+00:00,738569.572222,5.24,-1.03,3.72,3.52,7.0,432.0,7.0,1.88
2023-02-18 13:45:00+00:00,738569.572917,5.16,-1.05,3.71,3.42,6.0,431.0,7.0,1.88
2023-02-18 13:46:00+00:00,738569.573611,4.87,-1.12,3.36,3.19,7.0,435.0,7.0,1.87
2023-02-18 13:47:00+00:00,738569.574306,4.82,-0.88,2.99,3.62,6.0,434.0,7.0,1.87
2023-02-18 13:48:00+00:00,738569.575,4.84,-0.76,2.81,3.84,7.0,440.0,7.0,1.86
2023-02-18 13:49:00+00:00,738569.575694,4.91,-0.73,3.98,1.0,6.0,437.0,7.0,1.85
2023-02-18 13:50:00+00:00,738569.576389,4.89,-0.61,4.62,1.1,6.0,442.0,7.0,1.85
2023-02-18 13:51:00+00:00,738569.577083,4.96,-0.25,4.12,2.68,6.0,444.0,7.0,1.85
2023-02-18 13:52:00+00:00,738569.577778,4.92,0.17,4.57,1.64,6.0,448.0,7.0,1.84
2023-02-18 13:53:00+00:00,738569.578472,4.93,0.4,4.81,0.79,6.0,451.0,7.0,1.84
2023-02-18 13:54:00+00:00,738569.579167,4.97,-0.52,4.01,2.6,6.0,443.0,7.0,1.83
2023-02-18 13:55:00+00:00,738569.579861,4.99,1.22,4.37,1.84,7.0,450.0,7.0,1.83
2023-02-18 13:56:00+00:00,738569.580556,4.94,0.11,4.52,1.96,6.0,450.0,7.0,1.82
2023-02-18 13:57:00+00:00,738569.58125,4.95,-0.74,4.48,1.86,6.0,442.0,7.0,1.81
2023-02-18 13:58:00+00:00,738569.581944,4.92,-1.66,4.34,1.55,6.0,433.0,7.0,1.81
2023-02-18 13:59:00+00:00,738569.582639,4.82,-1.6,4.16,1.74,7.0,431.0,7.0,1.81
2023-02-18 14:00:00+00:00,738569.583333,4.85,-1.38,3.92,2.46,7.0,431.0,7.0,1.8
2023-02-18 14:01:00+00:00,738569.584028,4.77,-1.74,3.8,2.28,6.0,431.0,7.0,1.8
2023-02-18 14:02:00+00:00,738569.584722,4.76,-2.03,4.0,1.54,6.0,430.0,7.0,1.81
2023-02-18 14:03:00+00:00,738569.585417,4.78,-2.4,3.67,1.62,6.0,430.0,7.0,1.81
2023-02-18 14:04:00+00:00,738569.586111,4.85,-2.1,3.01,3.14,6.0,431.0,7.0,1.82
2023-02-18 14:05:00+00:00,738569.586806,4.79,-2.43,3.28,2.49,7.0,432.0,7.0,1.82
2023-02-18 14:06:00+00:00,738569.5875,4.8,-2.7,3.52,1.77,6.0,431.0,7.0,1.83
2023-02-18 14:07:00+00:00,738569.588194,4.87,-3.34,3.38,-0.17,5.0,425.0,7.0,1.83
2023-02-18 14:08:00+00:00,738569.588889,5.01,-3.23,3.36,-1.85,5.0,422.0,7.0,1.84
2023-02-18 14:09:00+00:00,738569.589583,5.14,-3.18,3.34,-2.16,5.0,426.0,7.0,1.84
2023-02-18 14:10:00+00:00,738569.590278,5.21,-3.55,3.33,-1.85,4.0,422.0,7.0,1.85
2023-02-18 14:11:00+00:00,738569.590972,5.19,-3.71,3.38,-1.32,4.0,422.0,7.0,1.86
2023-02-18 14:12:00+00:00,738569.591667,5.15,-3.98,3.13,-0.85,4.0,418.0,7.0,1.86
2023-02-18 14:13:00+00:00,738569.592361,5.14,-3.58,3.49,-1.18,4.0,422.0,7.0,1.86
2023-02-18 14:14:00+00:00,738569.593056,5.12,-3.85,3.2,-0.95,4.0,420.0,7.0,1.87
2023-02-18 14:15:00+00:00,738569.59375,5.09,-3.9,3.25,0.23,4.0,420.0,7.0,1.87
2023-02-18 14:16:00+00:00,738569.594444,5.06,-3.76,3.19,-0.82,4.0,422.0,7.0,1.88
2023-02-18 14:17:00+00:00,738569.595139,4.95,-3.68,3.21,-0.58,4.0,423.0,7.0,1.89
2023-02-18 14:18:00+00:00,738569.595833,4.96,-3.92,3.03,-0.11,5.0,421.0,7.0,1.89
2023-02-18 14:19:00+00:00,738569.596528,4.94,-3.78,3.23,0.16,5.0,421.0,7.0,1.89
2023-02-18 14:20:00+00:00,738569.597222,4.77,-3.94,2.67,-0.1,4.0,420.0,7.0,1.9
2023-02-18 14:21:00+00:00,738569.597917,4.78,-3.11,3.34,0.41,6.0,423.0,7.0,1.9
2023-02-18 14:22:00+00:00,738569.598611,4.69,-3.44,2.99,0.99,5.0,425.0,7.0,1.91
2023-02-18 14:23:00+00:00,738569.599306,4.61,-2.97,2.66,1.91,5.0,429.0,7.0,1.91
2023-02-18 14:24:00+00:00,738569.6,4.2,-2.54,-1.17,3.03,6.0,437.0,7.0,1.92
2023-02-18 14:25:00+00:00,738569.600694,4.72,-3.23,-0.7,3.35,5.0,428.0,7.0,1.93
2023-02-18 14:26:00+00:00,738569.601389,4.78,-3.81,-0.8,2.73,5.0,425.0,7.0,1.93
2023-02-18 14:27:00+00:00,738569.602083,4.89,-4.23,-0.08,2.45,5.0,420.0,7.0,1.93
2023-02-18 14:28:00+00:00,738569.602778,4.96,-4.38,0.28,2.31,5.0,419.0,7.0,1.94
2023-02-18 14:29:00+00:00,738569.603472,4.95,-4.54,0.21,1.92,5.0,419.0,7.0,1.94
2023-02-18 14:30:00+00:00,738569.604167,4.97,-4.83,0.2,1.08,5.0,416.0,7.0,1.95
2023-02-18 14:31:00+00:00,738569.604861,5.0,-4.87,0.41,0.95,5.0,417.0,7.0,1.96
2023-02-18 14:32:00+00:00,738569.605556,5.02,-4.88,0.84,0.84,5.0,417.0,7.0,1.96
2023-02-18 14:33:00+00:00,738569.60625,5.04,-4.81,1.38,0.47,5.0,418.0,7.0,1.96
2023-02-18 14:34:00+00:00,738569.606944,5.03,-4.76,1.6,-0.2,5.0,418.0,7.0,1.97
2023-02-18 14:35:00+00:00,738569.607639,5.04,-4.58,2.09,0.15,5.0,418.0,7.0,1.97
2023-02-18 14:36:00+00:00,738569.608333,4.55,-4.05,2.03,0.23,5.0,422.0,7.0,1.98
2023-02-18 14:37:00+00:00,738569.609028,4.09,-3.47,2.01,0.46,5.0,423.0,7.0,1.99
2023-02-18 14:38:00+00:00,738569.609722,4.56,-3.3,2.98,0.86,5.0,424.0,7.0,1.99
2023-02-18 14:39:00+00:00,738569.610417,4.68,-3.38,2.97,1.24,5.0,425.0,7.0,2.0
2023-02-18 14:40:00+00:00,738569.611111,4.55,-2.31,3.69,1.21,6.0,432.0,7.0,2.0
2023-02-18 14:41:00+00:00,738569.611806,4.55,-2.65,3.11,1.9,5.0,429.0,7.0,2.0
2023-02-18 14:42:00+00:00,738569.6125,4.57,-2.7,3.23,1.62,5.0,428.0,7.0,2.01
2023-02-18 14:43:00+00:00,738569.613194,4.63,-2.97,2.73,2.11,5.0,425.0,7.0,2.01
2023-02-18 14:44:00+00:00,738569.613889,4.32,-1.96,3.45,1.62,5.0,431.0,7.0,2.02
2023-02-18 14:45:00+00:00,738569.614583,4.66,-1.45,4.39,-0.08,6.0,432.0,7.0,2.03
2023-02-18 14:46:00+00:00,738569.615278,4.74,-0.69,4.68,-0.34,6.0,438.0,7.0,2.03
2023-02-18 14:47:00+00:00,738569.615972,4.72,0.56,4.3,-0.64,6.0,444.0,7.0,2.03
2023-02-18 14:48:00+00:00,738569.616667,4.76,1.22,4.41,-1.33,6.0,452.0,7.0,2.04
2023-02-18 14:49:00+00:00,738569.617361,4.81,0.11,4.76,-0.55,6.0,449.0,7.0,2.04
2023-02-18 14:50:00+00:00,738569.618056,4.68,1.82,4.19,0.82,6.0,452.0,7.0,2.05
2023-02-18 14:51:00+00:00,738569.61875,4.67,0.6,4.55,0.66,6.0,448.0,7.0,2.06
2023-02-18 14:52:00+00:00,738569.619444,4.84,0.51,4.79,0.38,6.0,447.0,7.0,2.06
2023-02-18 14:53:00+00:00,738569.620139,4.65,0.71,4.52,-0.43,6.0,448.0,7.0,2.07
2023-02-18 14:54:00+00:00,738569.620833,4.57,0.43,4.46,-0.77,6.0,449.0,7.0,2.07
2023-02-18 14:55:00+00:00,738569.621528,4.56,0.08,4.45,-0.71,6.0,442.0,7.0,2.07
2023-02-18 14:56:00+00:00,738569.622222,4.79,-0.67,4.41,-1.7,6.0,438.0,7.0,2.08
2023-02-18 14:57:00+00:00,738569.622917,4.95,-0.34,4.85,-0.87,6.0,439.0,7.0,2.09
2023-02-18 14:58:00+00:00,738569.623611,4.74,-0.64,4.7,-0.25,6.0,437.0,7.0,2.09
2023-02-18 14:59:00+00:00,738569.624306,4.5,0.3,4.24,1.03,7.0,437.0,7.0,2.1
2023-02-18 15:00:00+00:00,738569.625,4.71,-0.16,4.56,0.98,6.0,440.0,7.0,2.1
2023-02-18 15:01:00+00:00,738569.625694,4.71,-0.79,4.32,1.56,6.0,433.0,7.0,2.09
2023-02-18 15:02:00+00:00,738569.626389,4.85,-0.75,4.62,1.15,7.0,435.0,7.0,2.09
2023-02-18 15:03:00+00:00,738569.627083,4.86,-0.34,4.66,1.32,6.0,439.0,7.0,2.08
2023-02-18 15:04:00+00:00,738569.627778,4.9,-0.38,4.64,1.48,6.0,438.0,7.0,2.07
2023-02-18 15:05:00+00:00,738569.628472,4.93,-0.43,4.71,1.18,6.0,439.0,7.0,2.07
2023-02-18 15:06:00+00:00,738569.629167,4.87,-0.79,4.75,0.59,6.0,437.0,7.0,2.06
2023-02-18 15:07:00+00:00,738569.629861,4.88,-0.45,4.71,1.09,6.0,439.0,7.0,2.05
2023-02-18 15:08:00+00:00,738569.630556,4.85,-0.83,4.69,0.87,6.0,434.0,7.0,2.05
2023-02-18 15:09:00+00:00,738569.63125,4.91,-0.01,4.86,0.47,6.0,435.0,7.0,2.04
2023-02-18 15:10:00+00:00,738569.631944,4.94,0.39,4.85,0.77,6.0,437.0,7.0,2.03
2023-02-18 15:11:00+00:00,738569.632639,4.93,0.15,4.87,0.71,6.0,437.0,7.0,2.03
2023-02-18 15:12:00+00:00,738569.633333,4.93,-0.25,4.85,0.81,7.0,435.0,6.0,2.02
2023-02-18 15:13:00+00:00,738569.634028,4.92,-0.44,4.81,0.9,6.0,431.0,6.0,2.01
2023-02-18 15:14:00+00:00,738569.634722,4.91,-0.4,4.81,0.9,6.0,433.0,6.0,2.01
2023-02-18 15:15:00+00:00,738569.635417,4.88,-0.2,4.54,1.27,6.0,432.0,6.0,2.0
2023-02-18 15:16:00+00:00,738569.636111,4.79,0.29,4.32,2.02,6.0,438.0,6.0,1.99
2023-02-18 15:17:00+00:00,738569.636806,4.77,0.38,4.45,1.59,6.0,436.0,6.0,1.99
2023-02-18 15:18:00+00:00,738569.6375,4.8,0.42,4.1,2.16,6.0,442.0,6.0,1.98
2023-02-18 15:19:00+00:00,738569.638194,4.86,-0.27,4.2,2.36,6.0,434.0,6.0,1.97
2023-02-18 15:20:00+00:00,738569.638889,4.88,-0.16,4.67,1.33,6.0,433.0,6.0,1.97
2023-02-18 15:21:00+00:00,738569.639583,4.82,0.3,4.64,1.23,6.0,438.0,6.0,1.96
2023-02-18 15:22:00+00:00,738569.640278,4.84,0.74,4.6,1.1,6.0,444.0,6.0,1.95
2023-02-18 15:23:00+00:00,738569.640972,4.79,0.73,4.46,1.39,6.0,440.0,6.0,1.95
2023-02-18 15:24:00+00:00,738569.641667,4.81,0.54,4.72,0.67,7.0,445.0,6.0,1.94
2023-02-18 15:25:00+00:00,738569.642361,4.82,0.77,4.68,0.86,6.0,439.0,6.0,1.93
2023-02-18 15:26:00+00:00,738569.643056,4.82,1.05,4.61,0.73,6.0,446.0,6.0,1.93
2023-02-18 15:27:00+00:00,738569.64375,4.76,-0.71,4.14,2.18,6.0,428.0,6.0,1.92
2023-02-18 15:28:00+00:00,738569.644444,4.76,-0.66,4.28,1.84,7.0,430.0,6.0,1.91
2023-02-18 15:29:00+00:00,738569.645139,4.78,-0.52,4.68,0.51,6.0,432.0,6.0,1.91
2023-02-18 15:30:00+00:00,738569.645833,4.83,-0.51,4.53,1.47,6.0,431.0,6.0,1.9
2023-02-18 15:31:00+00:00,738569.646528,4.78,0.17,4.46,1.67,7.0,435.0,6.0,1.89
2023-02-18 15:32:00+00:00,738569.647222,4.82,-0.31,4.69,0.89,6.0,437.0,6.0,1.89
2023-02-18 15:33:00+00:00,738569.647917,4.77,-0.76,4.63,-0.39,6.0,434.0,6.0,1.88
2023-02-18 15:34:00+00:00,738569.648611,4.8,-0.08,4.02,2.6,6.0,432.0,6.0,1.87
2023-02-18 15:35:00+00:00,738569.649306,4.72,0.06,4.61,0.51,7.0,437.0,6.0,1.87
2023-02-18 15:36:00+00:00,738569.65,4.65,-0.06,4.63,-0.09,6.0,435.0,6.0,1.86
2023-02-18 15:37:00+00:00,738569.650694,4.58,-0.52,4.45,0.36,7.0,435.0,6.0,1.85
2023-02-18 15:38:00+00:00,738569.651389,4.66,-0.85,4.52,0.11,6.0,431.0,6.0,1.85
2023-02-18 15:39:00+00:00,738569.652083,4.74,-0.8,4.63,0.18,7.0,430.0,6.0,1.84
2023-02-18 15:40:00+00:00,738569.652778,4.75,-0.96,4.62,0.13,6.0,430.0,6.0,1.83
2023-02-18 15:41:00+00:00,738569.653472,4.74,-0.68,4.67,0.11,7.0,430.0,6.0,1.83
2023-02-18 15:42:00+00:00,738569.654167,4.57,0.08,4.38,-0.78,7.0,433.0,6.0,1.82
2023-02-18 15:43:00+00:00,738569.654861,4.58,0.02,4.42,-0.16,6.0,433.0,6.0,1.81
2023-02-18 15:44:00+00:00,738569.655556,4.67,-0.36,4.5,1.04,7.0,435.0,6.0,1.81
2023-02-18 15:45:00+00:00,738569.65625,4.68,-0.87,4.3,1.51,6.0,432.0,6.0,1.8
2023-02-18 15:46:00+00:00,738569.656944,4.63,-0.55,4.55,0.5,6.0,431.0,6.0,1.79
2023-02-18 15:47:00+00:00,738569.657639,4.68,-0.56,4.63,0.08,7.0,434.0,6.0,1.79
2023-02-18 15:48:00+00:00,738569.658333,4.73,-0.46,4.67,-0.35,6.0,430.0,6.0,1.78
2023-02-18 15:49:00+00:00,738569.659028,4.67,-1.31,4.27,1.12,7.0,433.0,6.0,1.77
2023-02-18 15:50:00+00:00,738569.659722,4.7,-2.14,3.33,2.43,7.0,431.0,6.0,1.77
2023-02-18 15:51:00+00:00,738569.660417,4.81,-2.48,2.95,2.8,6.0,425.0,6.0,1.76
2023-02-18 15:52:00+00:00,738569.661111,4.83,-2.52,3.06,2.74,5.0,425.0,6.0,1.75
2023-02-18 15:53:00+00:00,738569.661806,4.8,-1.65,4.03,1.97,5.0,431.0,6.0,1.75
2023-02-18 15:54:00+00:00,738569.6625,4.79,-1.49,4.24,1.61,7.0,433.0,6.0,1.74
2023-02-18 15:55:00+00:00,738569.663194,4.73,-1.58,4.14,1.0,6.0,429.0,5.0,1.73
2023-02-18 15:56:00+00:00,738569.663889,4.8,-2.08,4.27,0.5,6.0,431.0,5.0,1.73
2023-02-18 15:57:00+00:00,738569.664583,4.8,-2.41,4.08,0.78,5.0,427.0,5.0,1.72
2023-02-18 15:58:00+00:00,738569.665278,4.78,-2.0,4.28,0.56,5.0,429.0,5.0,1.71
